Id2,Male,Female,SexR
371000000000.0,0.46772228989037756,0.5322777101096224,0.8787185354691075
371000000000.0,0.40577835273824925,0.5942216472617508,0.6828737300435413
371000000000.0,0.41348973607038125,0.5865102639296188,0.705
371000000000.0,0.48424908424908425,0.5157509157509158,0.9389204545454545
371000000000.0,0.5089707271010387,0.4910292728989613,1.0365384615384616
371000000000.0,0.4746160409556314,0.5253839590443686,0.903369874137231
371000000000.0,0.4547833672579238,0.5452166327420762,0.8341333333333333
371000000000.0,0.4602797571918712,0.5397202428081288,0.8528117359413203
371000000000.0,0.4683860232945091,0.5316139767054908,0.8810641627543035
371000000000.0,0.4272046589018303,0.5727953410981698,0.7458242556281771
371000000000.0,0.5156447534766119,0.4843552465233881,1.064600326264274
371000000000.0,0.47647616040416796,0.523523839595832,0.9101326899879372
